titulo,fonte,quantidade_aparicoes,data,link
Reconhecimento facial dispara e monitora 75 milhões no Brasil,ConvergenciaDigital,14,4 de out. de 2024,https://convergenciadigital.com.br/governo/reconhecimento-facial-dispara-e-monitora-75-milhoes-no-brasil/
Reconhecimento facial ajuda a prender criminoso no Carnaval de Salvador,Canaltech,15,6 de mar. de 2019,https://canaltech.com.br/seguranca/reconhecimento-facial-ajuda-a-prender-criminoso-no-carnaval-de-salvador-134189/
RACISMO ALGORÍTMICO: inteligência artificial e discriminação nas redes digitais,Sesc São Paulo,15,22 de mai. de 2019,https://www.sescsp.org.br/editorial/racismo-algoritmico-inteligencia-artificial-e-discriminacao-nas-redes-digitais/
Israel estaria usando programa de reconhecimento facial sem autorização em Gaza,Olhar Digital,15,28 de mar. de 2024,https://olhardigital.com.br/2024/03/28/seguranca/israel-estaria-usando-programa-de-reconhecimento-facial-sem-autorizacao-em-gaza/
Não reconhecimento da biometria facial no aplicativo SOUGOV.BR,www.gov.br,15,30 de out. de 2023,https://www.gov.br/servidor/pt-br/acesso-a-informacao/faq/sou-gov.br/prova-de-vida/nao-reconhecimento-da-biometria-facial
"Reconhecimento facial pela PF é considerado ""preocupante"" e até ilícito",UOL,15,13 de jul. de 2021,https://www.uol.com.br/tilt/noticias/redacao/2021/07/13/abis-como-e-o-novo-sistema-da-pf-que-criara-uma-base-nacional-de-biometria.htm
"Dois homens foragidos são presos após reconhecimento facial durante evento na Barra, em Salvador. De acordo com a Secretaria da Segurança Pública, um deles tinha mandado pelo crime de roubo. O outro foragido tinha ordem judicial por dívida de pens",Instagram,15,1 mês atrás,https://www.instagram.com/p/DSSI67lle2a/
Homem procurado por homicídio é preso após ser identificado por câmeras no Circuito do São João de Porto Seguro,G1,15,18 de jun. de 2022,https://g1.globo.com/ba/bahia/noticia/2022/06/18/homem-procurado-por-homicidio-e-preso-apos-ser-identificado-pelo-sistema-de-reconhecimento-facial-em-porto-seguro.ghtml
Reconhecimento facial identifica homem acusado de homicídio e porte ilegal no Centro de Maceió,Cadaminuto,15,28 de out. de 2025,https://www.cadaminuto.com.br/noticia/2025/10/28/reconhecimento-facial-identifica-homem-acusado-de-homicidio-e-porte-ilegal-no-centro-de-maceio
Ator Michael B. Jordan aparece em foto de reconhecimento de suspeitos da Polícia Civil do Ceará,TV Cultura,15,7 de jan. de 2022,https://cultura.uol.com.br/noticias/45551_ator-michael-b-jordan-aparece-em-foto-de-reconhecimento-de-suspeitos-da-policia-civil-do-ceara.html
Prisão de Nº 1 de facção criminosa de Caucaia ocorreu por reconhecimento facial,Diário do Nordeste,15,9 de jul. de 2020,https://diariodonordeste.verdesmares.com.br/seguranca/prisao-de-n-1-de-faccao-criminosa-de-caucaia-ocorreu-por-reconhecimento-facial-1.2964220
TJ-SP suspende edital de 20 mil câmeras de reconhecimento facial em São Paulo,Vermelho,15,22 de mai. de 2023,https://vermelho.org.br/2023/05/22/tj-sp-suspende-edital-de-20-mil-cameras-de-reconhecimento-facial-em-sao-paulo/
Foragido por tráfico é preso após reconhecimento facial no metrô,Jornal Correio,15,17 de ago. de 2019,https://www.correio24horas.com.br/minha-bahia/foragido-por-trafico-e-preso-apos-reconhecimento-facial-no-metro-0819
Homem que estava foragido é preso após ser identificado por câmera de reconhecimento facial em Jacareí,G1,15,10 de set. de 2025,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2025/09/10/homem-que-estava-foragido-e-preso-apos-ser-identificado-por-camera-de-reconhecimento-facial-em-jacarei.ghtml
"Reconhecimento facial: lado bom não compensa efeito perverso, diz sociólogo",UOL,15,30 de ago. de 2021,https://www.uol.com.br/tilt/noticias/redacao/2021/08/30/entrevista-sociologo-sergio-amadeu-da-silveira.htm
Sistema de reconhecimento facial ajuda na prisão de mais um foragido da Justiça em Volta Redonda,G1,15,25 de nov. de 2024,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2024/11/25/sistema-de-reconhecimento-facial-ajuda-na-prisao-de-segundo-foragido-da-justica-em-volta-redonda.ghtml
"Falta transparência no uso de reconhecimento facial na segurança pública, aponta estudo",JC,15,3 de out. de 2024,http://jc.uol.com.br/colunas/seguranca/2024/10/03/falta-transparencia-no-uso-de-reconhecimento-facial-na-seguranca-publica-aponta-estudo.html
Racismo algorítmico: tecnologia reproduz comportamentos da sociedade,FDC | Fundação Dom Cabral,15,26 de abr. de 2022,https://sejarelevante.fdc.org.br/racismo-algoritmico-tecnologia-reproduz-comportamentos-da-sociedade-2/
Plenário discutirá condenação de inocentes por reconhecimento fotográfico,Senado Federal,15,6 de out. de 2021,https://www12.senado.leg.br/noticias/materias/2021/10/06/plenario-discutira-condenacao-de-inocentes-por-reconhecimento-fotografico
Homem é preso em Niterói por estupro de vulnerável após reconhecimento facial,A Tribuna RJ,15,22 de out. de 2025,https://www.atribunarj.com.br/materia/homem-e-preso-em-niteroi-por-estupro-de-vulneravel
Golpistas conseguem usar suas fotos nas redes para burlar o reconhecimento facial?,G1,15,26 de jul. de 2025,https://g1.globo.com/tecnologia/noticia/2025/07/26/entenda-se-golpistas-conseguem-usar-suas-fotos-nas-redes-para-burlar-o-reconhecimento-facial.ghtml
São Paulo bloqueia 331 mil Bilhetes Únicos após reconhecimento facial,TecMundo,15,12 de jun. de 2019,https://www.tecmundo.com.br/seguranca/142472-paulo-bloqueia-331-mil-bilhetes-unicos-reconhecimento-facial.htm
"Máscaras confundem sistemas de reconhecimento facial, diz estudo",Olhar Digital,15,31 de jul. de 2020,https://olhardigital.com.br/2020/07/31/coronavirus/mascaras-confundem-sistemas-de-reconhecimento-facial-diz-estudo/
"Após reconhecimento facial, chefe do tráfico de Curitiba é preso em SP",CNN Brasil,15,27 de fev. de 2025,https://www.cnnbrasil.com.br/nacional/sudeste/sp/apos-reconhecimento-facial-chefe-do-trafico-de-curitiba-e-preso-em-sp/
"Erros, abusos, injustiças: maioria dos sistemas de reconhecimento facial no Brasil atua sem transparência",Terra,15,27 de mai. de 2025,"https://www.terra.com.br/byte/erros-abusos-injusticas-maioria-dos-sistemas-de-reconhecimento-facial-no-brasil-atua-sem-transparencia,0a84a62e3c73b149120626245697a93fpu1scung.html"
Ação quer vedar o uso de reconhecimento facial pelo metrô,Valor Investe,16,3 de mar. de 2022,https://valorinveste.globo.com/mercados/renda-variavel/empresas/noticia/2022/03/03/acao-quer-vedar-o-uso-de-reconhecimento-facial-pelo-metro.ghtml
"Câmera de reconhecimento facial ajuda na prisão de homem, em Campos",NF Notícias,16,22 de nov. de 2025,https://www.nfnoticias.com.br/noticia-52611/camera-de-reconhecimento-facial-ajuda-na-prisao-de-homem-em-campos
Reconhecimento facial é tema de seminário na Defensoria Pública,Defensoria Pública do Rio de Janeiro,16,7 de out. de 2024,https://defensoria.rj.def.br/noticia/detalhes/30156-Reconhecimento-facial-e-tema-de-seminario-na-Defensoria-Publica
"Com parceria da Prefeitura e PM, pela primeira vez o Arraiá da Conquista terá câmeras de reconhecimento facial",Prefeitura Municipal de Vitória da Conquista - PMVC,16,19 de jun. de 2023,https://www.pmvc.ba.gov.br/com-parceria-da-prefeitura-e-pm-pela-primeira-vez-o-arraia-da-conquista-tera-cameras-de-reconhecimento-facial/
Reconhecimento facial: Segurança Pública e Direitos Fundamentais,Estratégia Educacional,16,26 de fev. de 2025,https://cj.estrategia.com/portal/reconhecimento-facial-seguranca-publica-direitos/
Polícia Civil do CE prende paulista foragido da Justiça do DF com reconhecimento facial,Secretaria da Segurança Pública e Defesa Social,16,12 de ago. de 2020,https://www.sspds.ce.gov.br/2020/08/12/policia-civil-do-ce-prende-paulista-foragido-da-justica-do-df-com-auxilio-do-reconhecimento-facial-da-sspds/
Fraude em selfie para abrir contas pelo reconhecimento facial,Consultor Jurídico,16,3 de out. de 2025,https://www.conjur.com.br/2025-out-03/como-usam-sua-selfie-para-abrir-contas-por-meio-do-reconhecimento-facial/
Algoritmo de fotos do Twitter é racista e nem a rede social sabe o porquê,Canaltech,16,21 de set. de 2020,https://canaltech.com.br/redes-sociais/algoritmo-de-fotos-do-twitter-e-racista-e-nem-a-rede-social-sabe-o-porque-171841/
Sistema de identificação facial contribuiu na prisão de dez pessoas nos últimos eventos da capital,Prefeitura de Aracaju,16,19 de mar. de 2024,https://www.aracaju.se.gov.br/noticias/104891/sistema_de_identificacao_facial_contribuiu_na_prisao_de_dez_pessoas_nos_ultimos_eventos_da_capital.html
Injustamente: negros são maioria de presos com base no reconhecimento fotográfico nas delegacias no Brasil,ANF - Agência de Notícias das Favelas,16,22 de fev. de 2021,https://www.anf.org.br/injustamente-negros-sao-maioria-de-presos-com-base-no-reconhecimento-fotografico-nas-delegacias-no-brasil/
Sistema de reconhecimento facial: 100 pessoas foram presas no RJ,CNN Brasil,16,15 de abr. de 2024,https://www.cnnbrasil.com.br/nacional/sistema-de-reconhecimento-facial-100-pessoas-foram-presas-no-rj/
Biometria facial no Castelão: veja detalhes para estreia da tecnologia no Clássico-Rei,ge,16,11 de mar. de 2025,https://ge.globo.com/ce/futebol/campeonato-cearense/noticia/2025/03/11/biometria-facial-no-castelao-veja-detalhes-para-estreia-da-tecnologia-no-classico-rei.ghtml
Polícia paulista usará reconhecimento facial em investigações,Consultor Jurídico,16,29 de jan. de 2020,https://www.conjur.com.br/2020-jan-29/policia-paulista-usara-reconhecimento-facial-investigacoes/
Conversas Cruzadas: reconhecimento facial em Porto Alegre traz mais segurança ou é um erro?,GZH,16,15 de jul. de 2025,https://gauchazh.clicrbs.com.br/geral/noticia/2025/07/conversas-cruzadas-reconhecimento-facial-em-porto-alegre-traz-mais-seguranca-ou-e-um-erro-cmd4vrj3d001201czothmx8kp.html
Câmeras da Prefeitura do Rio na Lapa terão reconhecimento facial,Agência Brasil,16,19 de jan. de 2024,https://agenciabrasil.ebc.com.br/geral/noticia/2024-01/cameras-da-prefeitura-do-rio-na-lapa-terao-reconhecimento-facial
Viés racista na inteligência artificial,Rádio Peão Brasil,17,31 de out. de 2023,https://radiopeaobrasil.com.br/vies-racista-na-inteligencia-artificial/
Software de reconhecimento facial ultrapreciso causa preocupação,Olhar Digital,17,29 de mai. de 2022,https://olhardigital.com.br/2022/05/29/seguranca/software-de-reconhecimento-facial-ultrapreciso-causa-preocupacao-e-oferece-teste-a-qualquer-um/
Defensoria Pública questiona uso de reconhecimento facial no Carnaval de SP,Consultor Jurídico,17,25 de fev. de 2025,https://www.conjur.com.br/2025-fev-25/defensoria-publica-questiona-uso-de-monitoramento-facial-no-carnaval-de-sp/
Foragido por tráfico é preso após ser identificado por sistema de reconhecimento facial na Baixada Fluminense,G1,17,13 de mar. de 2025,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/03/13/foragido-por-trafico-e-preso-apos-ser-identificado-por-sistema-de-reconhecimento-facial-na-baixada-fluminense.ghtml
Reconhecimento facial do CSI auxilia na prisão de procurado,Prefeitura de São José dos Campos,17,23 de out. de 2025,https://www.sjc.sp.gov.br/noticias/2025/outubro/23/reconhecimento-facial-do-csi-auxilia-na-prisao-de-procurado/
Reconhecimento facial: a banalização de uma tecnologia controversa,Idec - Instituto de Defesa de Consumidores,17,23 de abr. de 2020,https://idec.org.br/idec-na-imprensa/reconhecimento-facial-banalizacao-de-uma-tecnologia-controversa
Maricá monitorada: reconhecimento facial ajuda na prisão de dois foragidos,Extra online,17,7 de jul. de 2025,https://extra.globo.com/rio/cidades/marica/noticia/2025/07/marica-monitorada-reconhecimento-facial-ajuda-na-prisao-de-dois-foragidos-da-justica.ghtml
Deputada Renata Souza da Alerj denuncia racismo em plataformas de IA,Agência Brasil,17,27 de out. de 2023,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2023-10/deputada-renata-souza-da-alerj-denuncia-racismo-em-plataformas-de-ia
Reconhecimento facial leva mais um foragido da Justiça à prisão em Volta Redonda,Prefeitura de Volta Redonda,17,23 de set. de 2025,https://www.voltaredonda.rj.gov.br/comunicacao/noticias/85-semop/10623-reconhecimento-facial-leva-mais-um-foragido-da-justi%C3%A7a-%C3%A0-pris%C3%A3o-em-volta-redonda/
Foragido é preso após ser identificado por drone com reconhecimento facial em Balneário Camboriú,G1,17,20 de jul. de 2025,https://g1.globo.com/sc/santa-catarina/noticia/2025/07/20/foragido-preso-drone-reconhecimento-facial-balneario-camboriu.ghtml
Reconhecimento facial da GCM resulta na primeira prisão em Santo André,RD – Repórter Diário,17,17 de nov. de 2025,https://www.reporterdiario.com.br/noticia/3737269/reconhecimento-facial-da-gcm-resulta-na-primeira-prisao-em-santo-andre/
Reconhecimento facial leva foliões para a cadeia em Salvador,Flipar,17,1 de mar. de 2023,"https://www.terra.com.br/amp/story/byte/reconhecimento-facial-leva-folioes-para-a-cadeia-em-salvador,d97c9f3ab20747c829c0d0cb331db06dxy9c1jt3.html"
Porto Seguro: foragido é preso após ser flagrado por câmeras de reconhecimento facial,Radar News,17,23 de ago. de 2022,https://radar.news/porto-seguro-foragidopor-homicidio-e-preso-apos-ser-flagrado-por-cameras-de-reconhecimento-facial/
Quarto foragido da Justiça é preso no carnaval após ser identificado por câmeras de reconhecimento facial,G1,17,4 de mar. de 2025,https://g1.globo.com/pe/pernambuco/carnaval/2025/noticia/2025/03/04/quarto-foragido-da-justica-e-preso-no-carnaval-apos-ser-identificado-por-cameras-de-reconhecimento-facial.ghtml
Perdeu…para a Inteligência Artificial: Polícia prende foragidos com sistema de reconhecimento facial,Correio Braziliense,17,21 de set. de 2024,https://www.correiobraziliense.com.br/webstories/flipar/2024/09/6947485-perdeu-8230para-a-inteligencia-artificial-policia-prende-foragidos-com-sistema-de-reconhecimento-facial.html
Polícia Militar do Rio de Janeiro registra centésima prisão utilizando reconhecimento facial,R7,17,15 de abr. de 2024,https://lorena.r7.com/categoria/noticias/Policia-Militar-do-Rio-de-Janeiro-registra-centesima-prisao-utilizando-reconhecimento-facial
"Reconhecimento facial: ‘Profissão Repórter’, desta terça, 22, mostra como a tecnologia é usada na segurança pública",Rede Globo,17,21 de jul. de 2025,https://redeglobo.globo.com/redebahia/noticia/reconhecimento-facial-profissao-reporter-desta-terca-22-mostra-como-a-tecnologia-e-usada-na-seguranca-publica.ghtml
Membro da máfia chinesa é preso em SP após ser identificado por reconhecimento facial,Gazeta de São Paulo,18,29 de jan. de 2025,https://www.gazetasp.com.br/policia/membro-mafia-chinesa-preso-sp-reconhecimento-facial/1150076/
"Artigo: Reconhecimento facial no Brasil: riscos jurídicos, ausência de regulamentação e ameaça aos direitos fundamentais - por Adriana Garibe",Hora Campinas,18,27 de jul. de 2025,https://horacampinas.com.br/artigo-reconhecimento-facial-no-brasil-riscos-juridicos-ausencia-de-regulamentacao-e-ameaca-aos-direitos-fundamentais-por-adriana-garibe/
Cem pessoas são presas por meio de reconhecimento facial no Rio de Janeiro,InMagazine,18,15 de abr. de 2024,https://inmagazine.ig.com.br/noticias/cem-pessoas-sao-presas-por-meio-de-reconhecimento-facial-no-rio-de-janeiro
PM: reconhecimento facial auxiliou a prisão de 500 pessoas no Rio,Agência Brasil,18,4 de mar. de 2025,https://agenciabrasil.ebc.com.br/cultura/noticia/2025-03/pm-reconhecimento-facial-auxiliou-prisao-de-500-pessoas-no-rio
Montes Claros registra primeira prisão com sistema de reconhecimento facial da Guarda Municipal,Rádio Itatiaia,18,14 de ago. de 2025,https://www.itatiaia.com.br/montesclaros/montes-claros-registra-primeira-prisao-com-sistema-de-reconhecimento-facial-da-guarda-municipal
"Reconhecimento facial busca ampliar segurança em escola de Pradópolis, SP; mães relatam alívio",G1,18,9 de jun. de 2024,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2024/06/09/reconhecimento-facial-busca-ampliar-seguranca-em-escola-de-pradopolis-sp-maes-relatam-alivio.ghtml
Polícia faz 1ª prisão com auxílio de câmeras de reconhecimento facial na rodoviária do Rio,CNN Brasil,18,27 de jun. de 2024,https://www.cnnbrasil.com.br/nacional/policia-faz-1a-prisao-com-auxilio-de-cameras-de-reconhecimento-facial-na-rodoviaria-do-rio/
Homicida é preso após alerta do Reconhecimento Facial da SSP | SECOM - Secretaria de Comunicação Social,ba.gov.br,18,16 de abr. de 2024,http://www.ba.gov.br/comunicacao/index.php/2024/04/noticias/homicida-e-preso-apos-alerta-do-reconhecimento-facial-da-ssp
Câmeras de reconhecimento facial ajudam na prisão de mais de 70 suspeitos no Carnaval de BH,G1,18,6 de mar. de 2025,https://g1.globo.com/mg/minas-gerais/carnaval/2025/noticia/2025/03/06/cameras-de-reconhecimento-facial-ajudam-na-prisao-de-75-suspeitos-no-carnaval-de-bh.ghtml
